"","V1","V2","V3","V4","V5","V6"
"1222","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun","19119","19170","2020-05-21"
"1223","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","19270","19303","2020-05-21"
"1224","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","19334","19411","2020-05-21"
"1225","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","vent cleaning","19846","19881","2020-05-21"
"1226","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 1","19891","20017","2020-05-21"
"1227","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","core placement","20061","20324","2020-05-21"
"1228","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","20346","20477","2020-05-21"
"1229","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","20619","20638","2020-05-21"
"1230","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 1","21036","21253","2020-05-21"
"1231","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","vent cleaning","21062","21091","2020-05-21"
"1232","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","core placement","21342","21674","2020-05-21"
"1233","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","21716","21785","2020-05-21"
"1234","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","21918","21944","2020-05-21"
"1235","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","vent cleaning","22377","22414","2020-05-21"
"1236","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 1","22427","22618","2020-05-21"
"1237","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","core placement","22705","22887","2020-05-21"
"1238","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","22874","22916","2020-05-21"
"1239","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","23119","23147","2020-05-21"
"1240","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","vent cleaning","23588","23630","2020-05-21"
"1241","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 1","23645","23820","2020-05-21"
"1242","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","core placement","23872","24041","2020-05-21"
"1243","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","24067","24122","2020-05-21"
"1244","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","24612","24185","2020-05-21"
"1245","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 1","24897","25043","2020-05-21"
"1246","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","vent cleaning","25056","25103","2020-05-21"
"1247","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","core placement","25293","25669","2020-05-21"
"1248","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","25725","25814","2020-05-21"
"1249","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","25768","25800","2020-05-21"
"1250","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","vent cleaning","26327","26387","2020-05-21"
"1251","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 1","26419","26594","2020-05-21"
"1252","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","core placement","26609","26939","2020-05-21"
"1253","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","26919","26943","2020-05-21"
"1254","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","26973","27143","2020-05-21"
"1255","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","vent cleaning","27650","27686","2020-05-21"
"1256","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 1","27700","27872","2020-05-21"
"1257","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","core placement","27914","28169","2020-05-21"
"1258","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","28099","28141","2020-05-21"
"1259","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","28182","28286","2020-05-21"
"1260","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","vent cleaning","28971","29046","2020-05-21"
"1261","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 1","29080","29274","2020-05-21"
"1262","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","core placement","29230","29428","2020-05-21"
"1263","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","air gun 2","29454","29540","2020-05-21"
"1264","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521080000_20200521082000.mp4","filter placement","29679","29703","2020-05-21"
"1265","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","221","341","2020-05-21"
"1266","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","383","507","2020-05-21"
"1267","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","vent cleaning","470","501","2020-05-21"
"1268","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 2","535","623","2020-05-21"
"1269","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","618","636","2020-05-21"
"1270","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","vent cleaning","1166","1195","2020-05-21"
"1271","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","1205","1324","2020-05-21"
"1272","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","1376","1509","2020-05-21"
"1273","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 2","1593","1656","2020-05-21"
"1274","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","1693","1718","2020-05-21"
"1275","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun","1750","1761","2020-05-21"
"1276","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","2145","2228","2020-05-21"
"1277","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","vent cleaning","2147","2161","2020-05-21"
"1278","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","2275","2405","2020-05-21"
"1279","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 2","2412","2520","2020-05-21"
"1280","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","2562","2580","2020-05-21"
"1281","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","vent cleaning","2979","3457","2020-05-21"
"1282","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","3483","3734","2020-05-21"
"1283","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","3923","4241","2020-05-21"
"1284","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","4310","4331","2020-05-21"
"1285","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 2","4358","4427","2020-05-21"
"1286","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","5485","5536","2020-05-21"
"1287","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","vent cleaning","5579","5689","2020-05-21"
"1288","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun","5819","6245","2020-05-21"
"1289","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","6299","6439","2020-05-21"
"1290","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 2","6492","6623","2020-05-21"
"1291","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","6615","6637","2020-05-21"
"1292","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","vent cleaning","7045","7070","2020-05-21"
"1293","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","7177","7297","2020-05-21"
"1294","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","7608","7988","2020-05-21"
"1295","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 2","8401","8469","2020-05-21"
"1296","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","8513","8540","2020-05-21"
"1297","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","8914","9078","2020-05-21"
"1298","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","9239","10786","2020-05-21"
"1299","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","10149","10177","2020-05-21"
"1300","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 2","10833","10887","2020-05-21"
"1301","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","vent cleaning","11282","11322","2020-05-21"
"1302","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","11334","11492","2020-05-21"
"1303","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","11618","11975","2020-05-21"
"1304","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 2","12009","12068","2020-05-21"
"1305","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","12152","12185","2020-05-21"
"1306","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","vent cleaning","12947","12970","2020-05-21"
"1307","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","air gun 1","12982","13069","2020-05-21"
"1308","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","core placement","13115","13298","2020-05-21"
"1309","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-05-21/crescent_cen1_mouldMaking_20200521090000_20200521100000.mp4","filter placement","13287","13312","2020-05-21"
